Orthogroups	Cyanobacterium_aponinum_pcc_10605.ASM31767v1	Nostoc_punctiforme_pcc_73102.ASM2002v1	Oscillatoriales_cyanobacterium_jsc_12.ASM30994v1	Totals	Domains
OG0002717	2	0	0	2	DUF1176 (1)
OG0002718	1	1	0	2	SurE (2)
OG0002719	1	1	0	2	DEAD (2),ResIII (2),Helicase_C (2),SNF2-rel_dom (1)
OG0002720	1	0	1	2	DUF4007 (2)
OG0002721	1	0	1	2	
OG0002722	1	0	1	2	PAPS_reduct (2)
OG0002723	1	0	1	2	
OG0002724	1	0	1	2	
OG0002725	1	0	1	2	PIN (2)
OG0002726	1	0	1	2	Glycos_transf_1 (2),Glyco_transf_5 (2),Glyco_transf_4 (2),Glyco_trans_4_4 (1)
OG0002727	1	0	1	2	ComFB (2)
OG0002728	1	1	0	2	FMN_red (1),Flavodoxin_2 (1)
OG0002729	1	1	0	2	MtN3_slv (1),PQ-loop (1)
OG0002730	1	1	0	2	HupF_HypC (2)
OG0002731	1	1	0	2	NiFeSe_Hases (2)
OG0002732	1	1	0	2	PIN (1)
OG0002733	1	1	0	2	DUF3987 (1)
OG0002734	1	1	0	2	HTH_ParB (1),ParBc (2)
OG0002735	1	1	0	2	
OG0002736	1	0	1	2	Cmr2_N (2)
OG0002737	1	0	1	2	RAMPs (2)
OG0002738	1	0	1	2	RAMPs (2)
OG0002739	0	2	0	2	
OG0002740	0	2	0	2	
OG0002741	0	2	0	2	Relaxase (2)
OG0002742	0	2	0	2	MobC (2)
OG0002743	0	2	0	2	
OG0002744	0	1	1	2	
OG0002745	0	2	0	2	D5_N (2)
OG0002746	0	2	0	2	
OG0002747	0	2	0	2	23S_rRNA_IVP (2)
OG0002748	0	2	0	2	
OG0002749	0	2	0	2	
OG0002750	0	2	0	2	
OG0002751	0	2	0	2	
OG0002752	0	2	0	2	
OG0002753	0	2	0	2	
OG0002754	0	2	0	2	
OG0002755	0	2	0	2	PIN (2)
OG0002756	0	2	0	2	L_biotic_typeA (2)
OG0002757	0	2	0	2	Peptidase_C39 (2),ABC_tran (2),Peptidase_C70 (2),ABC_membrane (2)
OG0002758	0	2	0	2	WGR (2)
OG0002759	0	2	0	2	AAA_lid_3 (2),AAA (2)
OG0002760	0	2	0	2	DUF2997 (2)
OG0002761	0	2	0	2	DUF1257 (2)
OG0002762	0	2	0	2	
OG0002763	0	2	0	2	
OG0002764	0	2	0	2	HTH_31 (1),HTH_3 (1)
OG0002765	0	2	0	2	
OG0002766	0	2	0	2	DJ-1_PfpI (2),ThiJ_like (1)
OG0002767	0	1	1	2	DEAD (2),SNF2-rel_dom (2),ResIII (2),Helicase_C (2),DUF2075 (1),NOV_C (1)
OG0002768	0	2	0	2	
OG0002769	0	2	0	2	
OG0002770	0	2	0	2	
OG0002771	0	2	0	2	
OG0002772	0	2	0	2	
OG0002773	0	2	0	2	MUG113 (2),T5orf172 (2)
OG0002774	0	2	0	2	
OG0002775	0	2	0	2	DnaB (2),DnaB_C (2),AAA_25 (2),ATPase (2)
OG0002776	0	2	0	2	ASCH (1)
OG0002777	0	2	0	2	
OG0002778	0	1	1	2	MFS_1_like (1),MFS_1 (2)
OG0002779	0	2	0	2	DUF2127 (1)
OG0002780	0	2	0	2	HTH_20 (2),DUF2087 (1),HTH_5 (2)
OG0002781	0	2	0	2	Phage_int_SAM_1 (2),Phage_integrase (2),Phage_int_SAM_4 (2)
OG0002782	0	2	0	2	
OG0002783	0	2	0	2	Pyr_redox_2 (2),Pyr_redox_dim (2),Pyr_redox_3 (2),Pyr_redox (2)
OG0002784	0	2	0	2	CHAT (2)
OG0002785	0	2	0	2	NB-ARC (2),AAA_16 (1),NACHT (1),AAA_22 (1)
OG0002786	0	1	1	2	Phage_integrase (2),Phage_int_SAM_1 (1),Phage_int_SAM_4 (1)
OG0002787	0	2	0	2	AAA_19 (2),SH3_13 (2),HHH_5 (1),HHH_4 (2),AAA_30 (2),UvrD_C_2 (2),HTH_23 (1)
OG0002788	0	2	0	2	
OG0002789	0	2	0	2	
OG0002790	0	2	0	2	Mob_Pre (2),DUF3991 (2)
OG0002791	0	2	0	2	
OG0002792	0	2	0	2	
OG0002793	0	2	0	2	
OG0002794	0	2	0	2	
OG0002795	0	2	0	2	Methyltransf_25 (1),Methyltransf_31 (1),Ubie_methyltran (1),Methyltransf_12 (1),Methyltransf_23 (1),PCMT (1),Methyltransf_11 (1)
OG0002796	0	2	0	2	ALP_N (2)
OG0002797	0	2	0	2	
OG0002798	0	2	0	2	
OG0002799	0	2	0	2	
OG0002800	0	2	0	2	Mrr_cat_2 (1),Mrr_cat (2)
OG0002801	0	2	0	2	
OG0002802	0	2	0	2	
OG0002803	0	2	0	2	
OG0002804	0	2	0	2	
OG0002805	0	2	0	2	Acetyltransf_1 (2),Acetyltransf_10 (1)
OG0002806	0	1	1	2	Uma2 (2)
OG0002807	0	2	0	2	Tn7_Tnp_TnsA_C (1),Tn7_TnsA-like_N (1)
OG0002808	0	2	0	2	TniB (1),AAA_22 (1)
OG0002809	0	2	0	2	TniQ (1),TnsD (1)
OG0002810	0	2	0	2	Nterm_IS4 (2),DDE_Tnp_1 (1)
OG0002811	0	2	0	2	HATPase_c (2),HAMP (2),HATPase_c_5 (1),HisKA (2)
OG0002812	0	2	0	2	Trypco2 (1)
OG0002813	0	2	0	2	DUF5674 (2)
OG0002814	0	2	0	2	DDE_Tnp_1 (2),DDE_5 (2)
OG0002815	0	2	0	2	
OG0002816	0	2	0	2	NuiA (1)
OG0002817	0	2	0	2	DUF6748 (2)
OG0002818	0	2	0	2	
OG0002819	0	2	0	2	
OG0002820	0	2	0	2	
OG0002821	0	2	0	2	
OG0002822	0	2	0	2	
OG0002823	0	1	1	2	SnoaL_3 (2),DUF3225 (2),DUF4440 (1)
OG0002824	0	1	1	2	DNA_photolyase (2),FAD_binding_7 (2)
OG0002825	0	2	0	2	DUF2795 (2)
OG0002826	0	2	0	2	
OG0002827	0	2	0	2	
OG0002828	0	2	0	2	
OG0002829	0	1	1	2	Hydrolase_4 (1)
OG0002830	0	2	0	2	
OG0002831	0	2	0	2	
OG0002832	0	1	1	2	
OG0002833	0	2	0	2	
OG0002834	0	2	0	2	
OG0002835	0	1	1	2	SSL_N (1),SGL (1)
OG0002836	0	1	1	2	DnaA_N (2),IstB_IS21 (2),Bac_DnaA (2),Bac_DnaA_C (2),AAA (1)
OG0002837	0	1	1	2	
OG0002838	0	2	0	2	ABC1 (1),Pkinase (2),PK_Tyr_Ser-Thr (2),YARHG (1)
OG0002839	0	2	0	2	
OG0002840	0	1	1	2	PMT_4TMC (2),PMT (2)
OG0002841	0	1	1	2	B12-binding (2),DUF4070 (2),Radical_SAM (2)
OG0002842	0	2	0	2	NMO (2),PfaD_N (2)
OG0002843	0	2	0	2	FtsX (2)
OG0002844	0	2	0	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Glyco_transf_4 (1),Glyco_trans_1_2 (1)
OG0002845	0	1	1	2	
OG0002846	0	1	1	2	N_methyl (2)
OG0002847	0	2	0	2	Glycos_transf_2 (1)
OG0002848	0	1	1	2	Acyltransferase (2)
OG0002849	0	1	1	2	Abhydrolase_6 (2),Esterase (2),Hydrolase_4 (2),Abhydrolase_1 (1)
OG0002850	0	1	1	2	AI-2E_transport (2)
OG0002851	0	1	1	2	DUF3038 (2)
OG0002852	0	1	1	2	ELFV_dehydrog (1)
OG0002853	0	2	0	2	Nramp (2)
OG0002854	0	1	1	2	Tocopherol_cycl (2)
OG0002855	0	1	1	2	DUF6737 (2)
OG0002856	0	2	0	2	
OG0002857	0	1	1	2	DeoC (2)
OG0002858	0	1	1	2	Peptidase_M48 (2)
OG0002859	0	2	0	2	KR (2),adh_short (2),adh_short_C2 (2)
OG0002860	0	2	0	2	GLF (1),Glyco_trans_1_4 (2),NAD_binding_9 (1),Amino_oxidase (1),NAD_binding_8 (1),Glycos_transf_1 (1),Glyco_trans_1_2 (1)
OG0002861	0	2	0	2	4HB_MCP_1 (1),MCPsignal (2),TarH (1),HAMP (1)
OG0002862	0	1	1	2	
OG0002863	0	1	1	2	Acetyltransf_10 (2),Acetyltransf_1 (2),Acetyltransf_7 (2)
OG0002864	0	1	1	2	
OG0002865	0	1	1	2	
OG0002866	0	1	1	2	Fer4 (2),HTH_31 (2),HTH_3 (2)
OG0002867	0	1	1	2	Fer4_10 (2),Fer4 (2),Fer4_21 (1),Fer4_7 (2),Fer4_4 (1),Fer4_6 (1),Fer4_16 (2),Fer4_9 (2),Fer4_8 (2),Fer4_17 (1)
OG0002868	0	1	1	2	
OG0002869	0	1	1	2	
OG0002870	0	1	1	2	
OG0002871	0	2	0	2	
OG0002872	0	1	1	2	Coq4 (2)
OG0002873	0	1	1	2	
OG0002874	0	1	1	2	TOBE (2)
OG0002875	0	1	1	2	Fer2 (2)
OG0002876	0	1	1	2	Fe-S_biosyn (2)
OG0002877	0	1	1	2	ThiF (2)
OG0002878	0	1	1	2	NifW (2)
OG0002879	0	1	1	2	Rop-like (2)
OG0002880	0	1	1	2	DUF269 (2)
OG0002881	0	1	1	2	Nitro_FeMo-Co (2)
OG0002882	0	1	1	2	Oxidored_nitro (2)
OG0002883	0	1	1	2	Oxidored_nitro (2),DUF3364 (2)
OG0002884	0	1	1	2	
OG0002885	0	2	0	2	HATPase_c (1),HAMP (1),dCache_1 (1),HisKA (1)
OG0002886	0	2	0	2	NTF2 (1),Carot_N (1)
OG0002887	0	1	1	2	NifU_N (2),NifU (2),Fer2_BFD (2)
OG0002888	0	1	1	2	Aminotran_1_2 (1),Beta_elim_lyase (2),Aminotran_5 (2)
OG0002889	0	1	1	2	Fer4 (2)
OG0002890	0	1	1	2	Nitro_FeMo-Co (2),Radical_SAM (2)
OG0002891	0	2	0	2	GSDH (2)
OG0002892	0	2	0	2	HNH (2),HNH_5 (1)
OG0002893	0	1	1	2	
OG0002894	0	1	1	2	HMGL-like (2)
OG0002895	0	1	1	2	NifZ (2)
OG0002896	0	1	1	2	NifT (2)
OG0002897	0	1	1	2	
OG0002898	0	2	0	2	Uma2 (2)
OG0002899	0	1	1	2	CTP_transf_like (2)
OG0002900	0	1	1	2	Rhomboid (2)
OG0002901	0	2	0	2	Uma2 (2)
OG0002902	0	1	1	2	Response_reg (2),Sigma70_r4_2 (2),GerE (2)
OG0002903	0	1	1	2	
OG0002904	0	1	1	2	
OG0002905	0	1	1	2	
OG0002906	0	2	0	2	KR (1),adh_short (2),adh_short_C2 (2)
OG0002907	0	1	1	2	GGDEF (2)
OG0002908	0	1	1	2	NmrA (2),NAD_binding_10 (2),Epimerase (2)
OG0002909	0	2	0	2	CMD (2)
OG0002910	0	2	0	2	KR (2),adh_short (2),adh_short_C2 (2)
OG0002911	0	2	0	2	AraC_N (2),HTH_18 (2),HTH_AraC (1)
OG0002912	0	1	1	2	
OG0002913	0	1	1	2	UPF0047 (2)
OG0002914	0	1	1	2	cNMP_binding (1),HATPase_c (2),HATPase_c_5 (1),HisKA (1)
OG0002915	0	1	1	2	PsiE (2)
OG0002916	0	1	1	2	
OG0002917	0	1	1	2	NAGPA (2)
OG0002918	0	1	1	2	
OG0002919	0	1	1	2	
OG0002920	0	2	0	2	Beta-lactamase (2)
OG0002921	0	2	0	2	Glycos_transf_1 (2),Glyco_trans_4_4 (1),Glyco_trans_1_4 (2),Glyco_trans_1_2 (1),Glyco_transf_4 (1)
OG0002922	0	2	0	2	Glycos_transf_2 (2),Glyco_tranf_2_3 (2),Glyco_trans_2_3 (1)
OG0002923	0	2	0	2	Acyl-CoA_dh_2 (2),Acyl-CoA_dh_N (2),Acyl-CoA_dh_1 (2),Acyl-CoA_dh_M (2)
OG0002924	0	1	1	2	DUF3181 (2)
OG0002925	0	1	1	2	Metallophos (2)
OG0002926	0	1	1	2	
OG0002927	0	2	0	2	NTP_transf_3 (1),CTP_transf_3 (2)
OG0002928	0	2	0	2	DegT_DnrJ_EryC1 (2),Aminotran_1_2 (2),Cys_Met_Meta_PP (1),Aminotran_5 (1)
OG0002929	0	2	0	2	Aminotran_1_2 (1),Asp_aminotransf (1)
OG0002930	0	1	1	2	
OG0002931	0	2	0	2	
OG0002932	0	2	0	2	Fe_bilin_red (2)
OG0002933	0	2	0	2	CpcD (1),PBS_linker_poly (1)
OG0002934	0	1	1	2	SLH (2),OprB (2)
OG0002935	0	1	1	2	
OG0002936	0	1	1	2	Aminotran_1_2 (2)
OG0002937	0	2	0	2	Hydrolase_like (2),Hydrolase (2),HAD (1),HAD_2 (2)
OG0002938	0	1	1	2	DUF11 (2)
OG0002939	0	1	1	2	
OG0002940	0	1	1	2	RPE65 (2)
OG0002941	0	1	1	2	PALP (2),Thr_dehydrat_C (2)
OG0002942	0	2	0	2	HSDR_N (1)
OG0002943	0	2	0	2	
OG0002944	0	1	1	2	PDDEXK_5 (1),HNH_3 (1)
OG0002945	0	1	1	2	
OG0002946	0	1	1	2	
OG0002947	0	1	1	2	
OG0002948	0	1	1	2	Oxidored_molyb (2)
OG0002949	0	1	1	2	
OG0002950	0	1	1	2	Peptidase_C14 (2)
OG0002951	0	1	1	2	CLP_protease (2)
OG0002952	0	1	1	2	NmrA (2),NAD_binding_10 (2),3Beta_HSD (2),Epimerase (2)
OG0002953	0	1	1	2	HlyD_3 (2),HlyD_D23 (1),Biotin_lipoyl_2 (1),CusB_dom_1 (1)
OG0002954	0	1	1	2	ABC_tran (2),ABC_membrane (2),Peptidase_C39 (2)
OG0002955	0	1	1	2	Rotamase_3 (2),Rotamase (2),Rotamase_2 (1)
OG0002956	0	1	1	2	
OG0002957	0	1	1	2	
OG0002958	0	1	1	2	HATPase_c (2),GAF_3 (1),Guanylate_cyc (2),Response_reg (2),GAF (2),GAF_2 (2),HisKA (2)
OG0002959	0	1	1	2	Pyr_redox_2 (2),Pyr_redox_dim (2),Pyr_redox_3 (2),Pyr_redox (2)
OG0002960	0	1	1	2	FecR (2)
OG0002961	0	1	1	2	
OG0002962	0	1	1	2	GAF (2)
OG0002963	0	1	1	2	PG_binding_1 (2)
OG0002964	0	1	1	2	Uma2 (2)
OG0002965	0	1	1	2	Lactamase_B_2 (2)
OG0002966	0	1	1	2	Asp_protease_2 (1)
OG0002967	0	2	0	2	Penicil_amidase (2)
OG0002968	0	1	1	2	Ribosomal_S21 (2)
OG0002969	0	2	0	2	Hemerythrin (2)
OG0002970	0	1	1	2	Pentapeptide (2),Pentapeptide_4 (2)
OG0002971	0	1	1	2	
OG0002972	0	1	1	2	DnaJ (2)
OG0002973	0	2	0	2	PG_binding_1 (2)
OG0002974	0	1	1	2	Metallophos (2),Metallophos_C (1)
OG0002975	0	1	1	2	HATPase_c (2)
OG0002976	0	1	1	2	KR (2),Epimerase (1),adh_short (2),adh_short_C2 (2)
OG0002977	0	1	1	2	Acylphosphatase (2)
OG0002978	0	1	1	2	DUF72 (2)
OG0002979	0	1	1	2	Pentapeptide (2),DnaJ (2),Pentapeptide_4 (1)
OG0002980	0	1	1	2	
OG0002981	0	1	1	2	NeuB (2),DAHP_synth_1 (2)
OG0002982	0	1	1	2	FA_desaturase (2)
OG0002983	0	1	1	2	MS_channel (2)
OG0002984	0	1	1	2	
OG0002985	0	1	1	2	Glycos_transf_1 (2),Glyco_trans_4_4 (2),Glyco_trans_1_4 (2),Glyco_trans_1_2 (2),Glyco_transf_4 (2)
OG0002986	0	1	1	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Glyco_trans_1_2 (1),Glyco_transf_4 (1)
OG0002987	0	1	1	2	ABC_tran (2),ABC_membrane (2)
OG0002988	0	1	1	2	Bac_transf (2)
OG0002989	0	1	1	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Glyco_transf_4 (2)
OG0002990	0	1	1	2	SAF (1),GFO_IDH_MocA (2)
OG0002991	0	1	1	2	dTDP_sugar_isom (2)
OG0002992	0	1	1	2	Methyltransf_14 (2),Methyltransf_23 (2),Methyltransf_13 (2),Methyltransf_11 (2)
OG0002993	0	1	1	2	NTP_transferase (2),NTP_transf_3 (2)
OG0002994	0	1	1	2	Tab2-like_N (2),Tab2-like_C (2)
OG0002995	0	2	0	2	GPW_gp25 (2)
OG0002996	0	1	1	2	
OG0002997	0	1	1	2	DNA_binding_1 (2),MOSC (1)
OG0002998	0	2	0	2	
OG0002999	0	1	1	2	Glyoxalase (2),Glyoxalase_4 (2)
OG0003000	0	1	1	2	Peptidase_S66C (2),Peptidase_S66 (2)
OG0003001	0	1	1	2	PEP-utilisers_N (2),EIIA-man (1),PEP-utilizers_C (2),PEP-utilizers (2),PTS-HPr (2),PTS_EIIA_1 (1)
OG0003002	0	1	1	2	SCP2_2 (2),Acetyltransf_17 (2),Acetyltransf_1 (2),Acetyltransf_9 (2),SCP2 (1)
OG0003003	0	1	1	2	Abhydrolase_6 (2),Hydrolase_4 (2),Abhydrolase_1 (2),Esterase (1)
OG0003004	0	1	1	2	Asp_protease_2 (2),gag-asp_proteas (2)
OG0003005	0	2	0	2	DUF5131 (2)
OG0003006	0	1	1	2	TPS (2),Glycos_transf_2 (2),Glyco_tranf_2_3 (2),Glyco_tranf_2_2 (1),CHAT (2)
OG0003007	0	1	1	2	DUF5357 (2)
OG0003008	0	1	1	2	
OG0003009	0	1	1	2	CobA_CobO_BtuR (2)
OG0003010	0	1	1	2	
OG0003011	0	1	1	2	HATPase_c (2),HisKA (2)
OG0003012	0	2	0	2	Tyrosinase (2)
OG0003013	0	2	0	2	IGPS (1)
OG0003014	0	2	0	2	DHQ_synthase (1),Fe-ADH_2 (1)
OG0003015	0	1	1	2	AAA (2)
OG0003016	0	1	1	2	ABC_tran (2),ABC_membrane (2)
OG0003017	0	2	0	2	TubC_N (2)
OG0003018	0	1	1	2	Hydrolase (2),HAD (2),HAD_2 (2)
OG0003019	0	2	0	2	
OG0003020	0	2	0	2	
OG0003021	0	1	1	2	Usp (1)
OG0003022	0	1	1	2	Ribonucleas_3_3 (2),dsrm (2),Ribonuclease_3 (2)
OG0003023	0	2	0	2	
OG0003024	0	1	1	2	Sigma70_r2 (2),Sigma70_r4_2 (2),Sigma70_r3 (1),Sigma70_r4 (1)
OG0003025	0	2	0	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Glyco_transf_4 (2),Glyco_trans_4_4 (1)
OG0003026	0	1	1	2	Methyltransf_25 (2),Methyltransf_23 (1),Methyltransf_11 (2),Ubie_methyltran (1),Methyltransf_12 (1)
OG0003027	0	1	1	2	
OG0003028	0	1	1	2	
OG0003029	0	1	1	2	HemolysinCabind (2),SdiA-regulated (1),Cadherin_4 (1),He_PIG (1),Calx-beta (1),Big_9 (1),LTD (1),Exo_endo_phos (1)
OG0003030	0	1	1	2	GDE_N (2),GDE_C (2)
OG0003031	0	2	0	2	DUF4915 (1)
OG0003032	0	2	0	2	DUF3131 (2)
OG0003033	0	1	1	2	MUG113 (2),T5orf172 (2)
OG0003034	0	1	1	2	Lin0512_fam (2)
OG0003035	0	1	1	2	DS (2)
OG0003036	0	1	1	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Glyco_transf_4 (2),Glyco_trans_1_2 (2)
OG0003037	0	2	0	2	Wzy_C (1)
OG0003038	0	1	1	2	Ureidogly_lyase (2)
OG0003039	0	2	0	2	ABC_tran (1)
OG0003040	0	1	1	2	Uma2 (2)
OG0003041	0	1	1	2	ShlB (2),POTRA_2 (2),Omp85 (2),POTRA (1)
OG0003042	0	1	1	2	Npun_R1517 (2)
OG0003043	0	1	1	2	CHAT (2),FHA (2)
OG0003044	0	1	1	2	
OG0003045	0	1	1	2	AI-2E_transport (2)
OG0003046	0	1	1	2	Serpin (2)
OG0003047	0	1	1	2	Pkinase (2),PK_Tyr_Ser-Thr (2),ABC1 (1)
OG0003048	0	1	1	2	DUF1350 (2)
OG0003049	0	1	1	2	GATase_4 (2),GATase_6 (2)
OG0003050	0	2	0	2	RlaP (1)
OG0003051	0	1	1	2	DUF423 (2)
OG0003052	0	1	1	2	
OG0003053	0	1	1	2	PNTB_4TM (2)
OG0003054	0	2	0	2	Sod_Fe_N (1),Sod_Fe_C (1)
OG0003055	0	1	1	2	Methyltransf_25 (2),Methyltransf_15 (1),Methyltransf_31 (2),Methyltransf_11 (2),PrmA (2),DOT1 (1),UPF0020 (1)
OG0003056	0	1	1	2	Glyco_hydro_100 (2),GDE_C (1)
OG0003057	0	1	1	2	Fer4_14 (2),Fer4_12 (2)
OG0003058	0	1	1	2	CHASE2 (2)
OG0003059	0	1	1	2	Response_reg (2)
OG0003060	0	2	0	2	
OG0003061	0	1	1	2	KGK (2)
OG0003062	0	2	0	2	
OG0003063	0	1	1	2	Peptidase_M50 (2),CBS (2)
OG0003064	0	2	0	2	PSI_PSAK (2)
OG0003065	0	1	1	2	HetR_C (2),Peptidase_S48 (2)
OG0003066	0	1	1	2	EamA (2)
OG0003067	0	1	1	2	ADH_zinc_N (2),ADH_N (2)
OG0003068	0	1	1	2	Acetyltransf_3 (2),FR47 (1),Acetyltransf_1 (2),Acetyltransf_10 (2),Acetyltransf_7 (2),Acetyltransf_4 (2)
OG0003069	0	2	0	2	DLH (1),Abhydrolase_2 (1)
OG0003070	0	1	1	2	Response_reg (1)
OG0003071	0	1	1	2	HATPase_c (2),GAF (2),PHY (2),HisKA (2),PAS_9 (1),PAS_4 (1),PAS_8 (1),PAS (1)
OG0003072	0	2	0	2	HATPase_c (2),HisKA_3 (2)
OG0003073	0	1	1	2	Pyr_redox_2 (2),Pyr_redox (2),DAO (1)
OG0003074	0	2	0	2	COX3 (2)
OG0003075	0	2	0	2	COX1 (2)
OG0003076	0	2	0	2	COX2 (2),COX2_TM (2)
OG0003077	0	2	0	2	Trehalase (1),GDE_N_bis (1)
OG0003078	0	2	0	2	Cation_efflux (2)
OG0003079	0	2	0	2	Glucodextran_N (2),Glyco_hydro_15 (2)
OG0003080	0	2	0	2	
OG0003081	0	1	1	2	HisKA_3 (2),Response_reg (2),HATPase_c (1)
OG0003082	0	2	0	2	ABC_tran (2),ABC_membrane (2),Peptidase_C70 (1),Peptidase_C39 (1)
OG0003083	0	2	0	2	NADAR (1)
OG0003084	0	1	1	2	Pribosyltran (2)
OG0003085	0	1	1	2	UDG (2)
OG0003086	0	1	1	2	UbiD (2)
OG0003087	0	1	1	2	
OG0003088	0	1	1	2	
OG0003089	0	1	1	2	
OG0003090	0	1	1	2	Orn_DAP_Arg_deC (2),Orn_Arg_deC_N (2)
OG0003091	0	1	1	2	
OG0003092	0	1	1	2	
OG0003093	0	1	1	2	
OG0003094	0	1	1	2	UbiA (2)
OG0003095	0	1	1	2	Glycos_transf_1 (2),Glyco_trans_1_4 (2),Sucrose_synth (2)
OG0003096	0	1	1	2	ROK (2)
OG0003097	0	2	0	2	2TM (2)
OG0003098	0	1	1	2	GAF (2),GAF_2 (2),GAF_3 (1),MCPsignal (1),HAMP (1)
OG0003099	0	1	1	2	
OG0003100	0	1	1	2	Aldo_ket_red (2)
OG0003101	0	1	1	2	BON (1)
OG0003102	0	1	1	2	
OG0003103	0	1	1	2	EutQ (1),Cupin_3 (2),Cupin_2 (2)
OG0003104	0	1	1	2	HlyD_3 (2),Biotin_lipoyl_2 (2),HlyD_D23 (2),OEP (1)
OG0003105	0	1	1	2	ABC_tran (2),AAA_21 (1)
OG0003106	0	1	1	2	ABC2_membrane (2),ABC2_membrane_2 (2),ABC2_membrane_3 (2)
OG0003107	0	1	1	2	ABC2_membrane (2),ABC2_membrane_2 (2),ABC2_membrane_4 (1),ABC2_membrane_3 (2)
OG0003108	0	1	1	2	Aminotran_1_2 (2)
OG0003109	0	1	1	2	DIOX_N (2),2OG-FeII_Oxy (2)
OG0003110	0	2	0	2	
OG0003111	0	2	0	2	3-alpha (2),MOSC (2)
OG0003112	0	2	0	2	KR (1),Epimerase (1),adh_short (1),adh_short_C2 (1)
OG0003113	0	2	0	2	
OG0003114	0	1	1	2	MFS_1 (1)
OG0003115	0	1	1	2	FtsH_ext (2),AAA_lid_3 (2),Peptidase_M41 (2),AAA (2),AAA_5 (1)
OG0003116	0	1	1	2	Sugar_tr (2),MFS_1_like (1),MFS_2 (1),MFS_1 (2)
OG0003117	0	2	0	2	
OG0003118	0	2	0	2	PAS_4 (2),PAS_9 (2),PAS (2),HATPase_c (1),PAS_10 (1),HisKA (1),PAS_8 (1),PAS_3 (1)
OG0003119	0	2	0	2	GMC_oxred_C (1),GMC_oxred_N (1)
OG0003120	0	2	0	2	SnoaL (2),SnoaL_2 (2)
OG0003121	0	1	1	2	AHSA1 (1),Polyketide_cyc2 (1)
OG0003122	0	2	0	2	FAD_binding_2 (1),SE (1),FAD_binding_3 (1),NAD_binding_8 (1),DAO (1)
OG0003123	0	2	0	2	NIF (1),Acetyltransf_1 (1)
OG0003124	0	2	0	2	3-dmu-9_3-mt (2),Glyoxalase (1)
OG0003125	0	2	0	2	HGSNAT_cat (1),DUF5009 (1)
OG0003126	0	1	1	2	ArsA_ATPase (2),CbiA (2)
OG0003127	0	1	1	2	
OG0003128	0	1	1	2	GvpG (2)
OG0003129	0	1	1	2	AAA_5 (2)
OG0003130	0	1	1	2	Gas_vesicle (2)
OG0003131	0	1	1	2	Gas_vesicle (2),GvpK (2)
OG0003132	0	1	1	2	GvpL_GvpF (2)
OG0003133	0	1	1	2	GvpL_GvpF (2)
OG0003134	0	1	1	2	Gas_vesicle (2)
OG0003135	0	1	1	2	
OG0003136	0	2	0	2	
OG0003137	0	2	0	2	
OG0003138	0	2	0	2	
OG0003139	0	1	1	2	KR (2),adh_short (2),adh_short_C2 (2)
OG0003140	0	1	1	2	FMN_red (2)
OG0003141	0	1	1	2	MIP (2)
OG0003142	0	1	1	2	Fer2 (2),NAD_binding_1 (2),FAD_binding_6 (2),Yop-YscD_cpl (1),FHA (1)
OG0003143	0	1	1	2	Glyco_hydro_63 (2)
OG0003144	0	2	0	2	
OG0003145	0	2	0	2	CO_deh_flav_C (1),FAD_binding_5 (1)
OG0003146	0	2	0	2	BPD_transp_2 (1)
OG0003147	0	2	0	2	ABC_tran (1)
OG0003148	0	2	0	2	Hydrolase_like (2),HAD_2 (2),Hydrolase (1)
OG0003149	0	2	0	2	DUF1003 (1)
OG0003150	0	2	0	2	DUF839 (2)
OG0003151	0	2	0	2	STAS (2),RsbRD_N (1)
OG0003152	0	1	1	2	Esterase (2),Peptidase_S9 (1)
OG0003153	0	2	0	2	ALMT (1),FUSC (1),FUSC-like (1),FUSC_2 (1)
OG0003154	0	1	1	2	SBP_bac_3 (1),Glyco_hydro_1 (2)
OG0003155	0	1	1	2	KR (2),adh_short (2),adh_short_C2 (2),DUF1776 (1)
OG0003156	0	1	1	2	
OG0003157	0	1	1	2	DUF2301 (2)
OG0003158	0	2	0	2	BrxC_BrxD (2)
OG0003159	0	2	0	2	PglZ (1)
OG0003160	0	2	0	2	MmeI_Mtase (1),Eco57I (1)
OG0003161	0	1	1	2	SLH (2),OprB (2)
OG0003162	0	1	1	2	Thioredoxin (2),TraF (2),Thioredoxin_2 (2),Thioredoxin_7 (1)
OG0003163	0	1	1	2	DUF58 (2),VWA_2 (1)
OG0003164	0	1	1	2	
OG0003165	0	1	1	2	ABC1 (2),Pkinase (2),PK_Tyr_Ser-Thr (2),Pkinase_fungal (1),APH (1)
OG0003166	0	1	1	2	PfkB (2)
OG0003167	0	1	1	2	Inositol_P (2)
OG0003168	0	2	0	2	FR47 (1),Acetyltransf_10 (1),Acetyltransf_1 (1),Acetyltransf_7 (1)
OG0003169	0	2	0	2	Hydrolase_like (1),Hydrolase (1),HAD_2 (1)
OG0003170	0	2	0	2	Uma2 (1)
OG0003171	0	1	1	2	LTXXQ (1)
OG0003172	0	1	1	2	
OG0003173	0	1	1	2	Amidohydro_1 (2),Amidohydro_3 (2)
